categoria,nombre,sexo,UltimaFormacionAcademica,NodoHijo,nodo_padre,Titulo_proyecto,año
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Trabajo dirigido de otro tipo,Formación del Recurso Humano,Integración de la fe y la enseñanza : aprendizaje en la experiencia docente Corporación Universitaria Adventista,2019
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Trabajo dirigido de otro tipo,Formación del Recurso Humano,Innovación de estrategias en la integración de la fe en la enseñanza y aprendizaje Corporación Universitaria Adventista,2019
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Trabajo dirigido de otro tipo,Formación del Recurso Humano,Relaciones familiares y su relación con el desempeño escolar Corporación Universitaria Adventista,2019
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Trabajo dirigido de otro tipo,Formación del Recurso Humano,Fortalecimiento en el aprendizaje significativo mediante la integración de la fe Corporación Universitaria Adventista,2019
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Trabajo dirigido de otro tipo,Formación del Recurso Humano,"Escuela de padres, construcción de guía metodológica para instituciones adventistas Corporación Universitaria Adventista",2019
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Trabajo dirigido de otro tipo,Formación del Recurso Humano,Propuesta para la enseñanza del concepto paz a partir de la Biblia desde una perspectiva interdisciplinar Corporación Universitaria Adventista,2019
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Trabajo dirigido de otro tipo,Formación del Recurso Humano,"Estrategia didáctica para la enseñanza de la operaciones matemáticas básicas a estudiantes del grado transición del Colegio Adventista Libertad de Sabana de Torres, con el uso del Ábaco Japonés Corporación Universitaria Adventista",2019
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Trabajo dirigido de otro tipo,Formación del Recurso Humano,Conocimiento y práctica de los hábitos saludables en docentes de colegios adventistas Corporación Universitaria Adventista,2019
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Trabajo dirigido de otro tipo,Formación del Recurso Humano,Procesos de lectura en los educandos de la Corporación Educativa Adventista C.E.A. del grado primero. Corporación Universitaria Adventista,2019
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Trabajo dirigido de otro tipo,Formación del Recurso Humano,El proyecto de aula como estrategia motivadora para el aprendizaje en los alumnos de octavo grado del Colegio Adventista Turbo ( CAT) Corporación Universitaria Adventista,2019
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Trabajo dirigido de otro tipo,Formación del Recurso Humano,Experiencia curricular en el Colegio Adventista de Cartagena para la integración de fe enseñanza y aprendizaje Corporación Universitaria Adventista,2019
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Trabajo dirigido de otro tipo,Formación del Recurso Humano,Estrategias de evaluación integral por competencias en la Institución educativa adventista de Zaragoza Corporación Universitaria Adventista,2019
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Trabajo dirigido de otro tipo,Formación del Recurso Humano,"El clima organizacional y la calidad educativa en el Colegio Adventista Bethel de Saravena, durante el segundo semestre escolar, 2019 Corporación Universitaria Adventista",2019
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Trabajo dirigido de otro tipo,Formación del Recurso Humano,Propuesta de reglamento interno de trabajo para el Instituto Colombo Venezolano Corporación Universitaria Adventista,2019
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Trabajo dirigido de otro tipo,Formación del Recurso Humano,Desarrollo de la comprensión lectora en estudiantes de grado décimo del colegio adventista de Villavicencio Corporación Universitaria Adventista,2019
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Trabajo dirigido de otro tipo,Formación del Recurso Humano,Estrategias para la enseñanza de competencias lectoras en el grado décimo del Colegio Adventista del Atlántico Max Trummer Corporación Universitaria Adventista,2019
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Trabajo dirigido de otro tipo,Formación del Recurso Humano,Estrategias de fortalecimiento del inglés mediante blog educativo para estudiantes del grado octavo de los colegios Cadel y Cadeg Corporación Universitaria Adventista,2019
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Trabajo dirigido de otro tipo,Formación del Recurso Humano,Enseñar a aprender desde la perspectiva cristiana filosófica según George Knight Corporación Universitaria Adventista,2019
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Trabajo dirigido de otro tipo,Formación del Recurso Humano,Inclusión del creole en la lectura y escritura en el aula de clase Corporación Universitaria Adventista,2019
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Trabajo dirigido de otro tipo,Formación del Recurso Humano,Fortalecimiento del proceso lecto escritor integrado la fe en el aprendizaje Corporación Universitaria Adventista,2019
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Trabajo dirigido de otro tipo,Formación del Recurso Humano,Fortalecimiento de la comprensión lectora en los estudiantes de 4o grado de la I.E. Adventista de Quibdó Bolívar Escandón Corporación Universitaria Adventista,2019
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Trabajo dirigido de otro tipo,Formación del Recurso Humano,Propuesta didáctica ¿Disfruta leyendo y aprendiendo¿ Corporación Universitaria Adventista,2019
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Trabajo dirigido de otro tipo,Formación del Recurso Humano,Eficacia del programa pre saber 11 del Colegio Adventista de Ibagué en el desarrollo de competencias de lectura crítica Corporación Universitaria Adventista,2019
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Trabajo dirigido de grado de pregrado,Formación del Recurso Humano,Estado del arte en investigación sobre el uso y aplicacion de las TIC en la Educación Inical (3 a 6 años) en Medellín Colombia Corporación Universitaria Adventista,2012
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Trabajo dirigido de grado de maestría o especialidad clínica,Formación del Recurso Humano,Propuesta de una Estrategia en el Acompañamiento Parental Frente al Rendimiento Académico de los Estudiantes de una Institución Educativa Corporación Universitaria Adventista,2022
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Trabajo dirigido de doctorado,Formación del Recurso Humano,Impact of the Regionalization of Universidad de Antioquia in the Development of Human Capital and Impr elopment of Human Capital and Improvement of the E ement of the Equity in quity in the Region of Urabá Universidad de Andrews,2021
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Trabajo dirigido de otro tipo,Formación del Recurso Humano,La Informática como herramienta de aprendizaje de la física del grado sexto Corporación Universitaria Adventista,2015
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Trabajo dirigido de conclusión de curso de perfeccionamiento/especialización,Formación del Recurso Humano,Sistema de Gestión para la Creación de materiales digitales y cursos virtuales en la UNAC Corporación Universitaria Adventista,2014
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Trabajo dirigido de grado de pregrado,Formación del Recurso Humano,"Ludoteca bilingüe, una estrategia didáctica para reforzar el aprendizaje del inglés en niños de 5 - 7 años del Instituto Adventista del Carare (INAC) Corporación Universitaria Adventista",2015
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Trabajo dirigido de conclusión de curso de perfeccionamiento/especialización,Formación del Recurso Humano,Diseño de un sistema de gestión para el desarrollo de materiales digitales en Unac virtual ﻿ Corporación Universitaria Adventista,2015
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Trabajo dirigido de conclusión de curso de perfeccionamiento/especialización,Formación del Recurso Humano,Factibilidad de la enseñanza mediada por las TIC en los colegios adventistas de la Unión Colombiana del Sur ﻿ Corporación Universitaria Adventista,2016
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Trabajo dirigido de conclusión de curso de perfeccionamiento/especialización,Formación del Recurso Humano,Caracterización y diseño de un sistema de evaluación del profesorado para los colegios adventistas del Norte y Emmanuel en Bogotá ﻿ Corporación Universitaria Adventista,2015
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Trabajo dirigido de conclusión de curso de perfeccionamiento/especialización,Formación del Recurso Humano,Los videojuegos y el rendimiento académico Corporación Universitaria Adventista,2018
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Consultoría Científico Tecnológica e Informe Técnico,Divulgación Pública de la Ciencia,Evaluación por Competencias y Estándares Curriculares,2019
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Consultoría Científico Tecnológica e Informe Técnico,Divulgación Pública de la Ciencia,Cosmovisión Institucional y la Enseñanza,2018
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Consultoría Científico Tecnológica e Informe Técnico,Divulgación Pública de la Ciencia,Implementación platafomra LMS Moddle en el marco de lap ndemia COVID -19,2020
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,Congreso de Investigación y Pedagogía III Nacional II Internacional,2013
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,CIES 2022. Illuminating the POWER OF IDEA/LISM,2022
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,4° Congreso de investigación de la División Interamericana,2021
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,5° Congreso de investigación de la División Interamericana,2023
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,XVII Encuentro Departamental de Semilleros de Investigación de la RedCOLSI,2018
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,I CUMBRE DE FACULTADES DE EDUCACIÓN,2019
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Artículo,Nuevo Conocimiento,Hacia una difinición de currículo en una institución superior de educación adventista. Una revisión crítica de diferentes posturas curriculares,2017
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Artículo,Nuevo Conocimiento,La comunicación como estrategia de estímulo para la producción investigativa,2012
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Artículo,Nuevo Conocimiento,Diferencia constructiva entre docentes presenciales y tutores a distancia,2012
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Artículo,Nuevo Conocimiento,Computadores y software social: Reflexiones sobre una realidad local,2012
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Artículo,Nuevo Conocimiento,Informática educativa y la educación colombiana: una mirada actual,2012
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Artículo,Nuevo Conocimiento,Educar para la integración o para la integridad,2012
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Artículo,Nuevo Conocimiento,Impacto de herramientas Moodle en el aprendizaje de límites de funciones,2012
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Artículo,Nuevo Conocimiento,EL DISEÑO CURRICULAR. UN ESTADO DE ARTE,2017
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Libro,Nuevo Conocimiento,Hacia una pedagogía restauradora. Una propuesta desde la cosmovisión educativa adventista,2018
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Capítulos de libro,Nuevo Conocimiento,La Acción Académica,2018
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Capítulos de libro,Nuevo Conocimiento,Profesor-Estudiante,2018
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Innovaciones generadas de producción empresarial,Desarrollo Tecnológico e Innovación,Implementación y creación de una plataforma educativa LMS basada en Moodle,2020
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Innovaciones generadas de producción empresarial,Desarrollo Tecnológico e Innovación,Sistema de Comunicación Sincrónica para Estudiantes de la UNAC,2019
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Innovación de proceso o procedimiento,Desarrollo Tecnológico e Innovación,Operacionalización del Modelo Pedagógico en la Educacion a Distancia,2014
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Innovación de proceso o procedimiento,Desarrollo Tecnológico e Innovación,MÓDULO DE SION PARA AUTOEVALUACIÓN PARA LA DIRECCIÓN DE CALIDAD DE LA CORPORACIÓN UNIVERSITARIA ADVENTISTA,2023
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Innovación de proceso o procedimiento,Desarrollo Tecnológico e Innovación,Propuesta Modelo Pedagógico,2015
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Innovación de proceso o procedimiento,Desarrollo Tecnológico e Innovación,Documento Maestro Sobre Diseño Curricular,2014
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Innovación de proceso o procedimiento,Desarrollo Tecnológico e Innovación,PARA LA DIRECCIÓN DE CALIDAD DE LA CORPORACIÓN UNIVERSITARIA ADVENTISTA,2023
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Innovación de proceso o procedimiento,Desarrollo Tecnológico e Innovación,Estrategia para la continuidad del servicio educativo,2020
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Innovación de proceso o procedimiento,Desarrollo Tecnológico e Innovación,Estrategia para la gestión y recolección de información de proyección social desde la academia,2020
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Innovación de proceso o procedimiento,Desarrollo Tecnológico e Innovación,Sistema de Comunicación Sincrónica para Estudiantes de la UNAC,2019
Investigador Junior,wilson arana palomino,Masculino,Doctorado,Innovación de proceso o procedimiento,Desarrollo Tecnológico e Innovación,Plan de Curso Digital,2018
